ID,Tweet,Rinkesh_Label,Homan_Label,AMW_Label,Amen_Label,Litchi_Label
3.99953764293e+17,celebrating my birthday at <hashtag> buffalowildwings with this crew. i'm a blessed man! buffalo wild wings http<neutralface>/t.co/ch<number>tc<number>kagn,y,Y,y,y,y
3.92775200125e+17,so glad that someone has carried on the legacy of making life miserable. <repeat>props to 👏 👏 👏 👍 <hashtag> keepupthegoodwork,y,,,,
4.38046515161e+17,all of me by john legend is the most perfect &amp beautiful song ever. <heart> 🎶 <hashtag> preach,y,Y,y,y,y
3.51555937272e+17,"sports center ""no place like home"" <sadface>",n,,,,
3.51563317263e+17,"😪 so it's like that, huh? you don't really wanna play these childish games with me, it's a game you're not gonna win &amp nobody has fun but me",n,,,,
4.03028278778e+17,shoutout to on his birthday! <repeat> 🎉 🎈 🎉,y,,,,
3.71804640637e+17,i'm sorry but i have no respect for miley now,n,,,,
3.51560471004e+17,ive already broken two chargers since november <hashtag> itsfine 😳 <smile>,n,,,,
4.54641770413e+17,"my girlfriend not allowed to sneeze in public. dudes be sayin ""bless you"" to her. she already blessed, she got me <lolface> 👏",y,,,,y
3.90543451697e+17,"thanks for adding us to your list ""the arts"" all good company - <hashtag> subscribed",y,,,,
4.78764872499e+17,is the man!,y,,,,
3.5155514282e+17,i'm bored af,n,,,,
3.51564426459e+17,"i just texted you but it isn't showing up as an iphone, did you get it?",n,,,,
3.87992666674e+17,"kid in my class is wearing a shirt with gw bush on it saying ""i screwed you all thanks for blaming it on the black guy"" lol",n,,,,y
3.76323480163e+17,thank you k-c love yuh and miss yuh,y,,,,
3.51557824503e+17,thanks love,y,,,,
3.51560050005e+17,tru <elong> http<neutralface>/t.co/y<number>o<number>terdn she def <elong> has nice boobs son. no a cup shit,y,,,,
3.77002413431e+17,aw thank you hope you're so beautiful <heart> <smile>,y,,,,
3.51561947286e+17,sombody buy my bike or quad he just got <number>,n,,,,
4.08753500576e+17,thanks danielle! <smile>,y,Y,y,y,y
3.51564356859e+17,does it make you happy that your capable of getting the one thing i want.,m,,,,
4.4719164188e+17,s/o clarkson women's hockey. heading to the ncaa title game sunday vs. minnesota,n,,,,m
3.51558621198e+17,dont believe me just watch,n,,,,
3.96013218499e+17,thanks olivia! <repeat>,y,,,,
3.51560510703e+17,i hate how everyone thinks all of buffalo is like the east side. no ew,n,,,,
4.54695760841e+17,thank you for connecting the dots for <hashtag> roc <hashtag> eatlocal with your awesome blog! we appreciate it! you got it! ty.,y,,,,
3.51559344393e+17,i'm getting sick of having these coke head managers,n,,,,
3.5155300893e+17,if i end up having a daughter. <repeat> ain't no <elong> man in her highschool dating her,n,,,,
3.51555502511e+17,<hashtag> hq harry at the apple store in ny today! <hashtag> <number> (via fuckyeahzourry) http<neutralface>/t.co/fji<number>f<number>al<number>,n,,,,
4.1805600136e+17,happy new year to you too! <repeat> much love! <repeat>,y,,,,
3.51563221519e+17,fuck all ya'll. <repeat> tweetin time n shit. <repeat> bitch! i have a clock! those motha fucka's <elong>,n,,,,
3.88690938795e+17,awe thanks girl <heart>,y,Y,y,y,y
3.87773577061e+17,preach g! <repeat> 🙏,y,,,,
3.5226762578e+17,<smile> <smile>,n,m,n,n,m
4.6206174003e+17,working my life away,n,,,,
3.51722556292e+17,"hit the lotto 💰 son""we"" can live good forever and ever together! 👏 👏 <lolface> <lolface> <lolface> <smile>",y,,,,y
3.74356607586e+17,just finished ap lit work for the summer. <hashtag> letsgoprocrastinating,n,N,n,n,n
4.46027648512e+17,"amiri baraka tribute now. jazz, poetry, reflection. http<neutralface>/t.co/<number>eidplvrft",y,,,,n
3.515595541e+17,bye,n,,,,
3.5512927222e+17,s/o to for also letting me drive his moms car today. thanks bro!,y,,,,
4.00868836305e+17,happy birthday s/o to shes a stud bball player and has big things still to come! <hashtag> doinwork,y,y,y,y,y
4.12338327548e+17,much <elong> love shorty! much love back lovely ! <repeat>,y,Y,y,y,y
4.59903095284e+17,happy bday s/o to my roommate,y,,,,
4.35e+17,me &amp mona. to excited fr. they got college beach week up there &amp everything lol it's gunna be lit,y,Y,y,y,y
3.91400016696e+17,bumpy ride loser yas <elong> tes <elong> yes <elong> thank you! <repeat>,y,,,,y
3.51562961103e+17,what's the speed mile on this road? <repeat> <hashtag> shitjakesayswhiledriving,n,,,,
3.56856365861e+17,annnnnd has gained you respect from this one. thank you for stating this,y,,,,
3.51559970544e+17,why am i so pale? oh wait the weather this summer sucks 😒 😤,n,,,,
3.52523485442e+17,it's not me! my apps have a mind of their own,n,,,,
3.74374017375e+17,shoutout to alex for cutting half of my lip open <lolface> <lolface>,y,,,,
4.12382838756e+17,thanks man,y,,,,
3.51561779287e+17,rather that then what you're about to do with 👹,n,,,,
4.24260350587e+17,thank you lyss love you so much and miss you too,y,,,,
4.6351020471e+17,is the man. <hashtag> nxttakeover <hashtag> rosebud (via the best,y,Y,y,y,y
3.70370806314e+17,currently missing the annual beer pong tourney. shoutout to and for killing it! <hashtag> teamamerica <hashtag> mygirls,y,,,,
4.692484667e+17,s/o to my boy good luck on your game! <repeat> sorry i missed it. <repeat> <hashtag> stilllovingyou <hashtag> stuckatthelibrary <hashtag> makemeproud ❤️,y,Y,y,y,y
3.95269195942e+17,hehehehehe thx u,y,,,,y
4.42809401087e+17,huge s/o to whoever stole my naked out of the fridge,m,,,,
3.96330549659e+17,bras suck so i'm not wearing one. <lolface> <lolface> preach,n,,,,n
3.93008007481e+17,<hashtag> trungisthebest <smile> <smile> <smile> aw <elong> thanks girl.,y,,,,
4.31594673434e+17,you guys should really come to rochester on this tour. <repeat> thanks,y,,,,m
3.51560085208e+17,http<neutralface>/t.co/gyifsdocw<number>,n,,,,
3.51553181262e+17,i can be a real asshole sometimes lol but fuck it! <repeat>,n,,,,
3.62088562386e+17,lol thank u and i am . everyone that's bday is today happy bday! <repeat> we the best! <repeat> <hashtag> leoseason,y,,,,
3.51553660528e+17,hey love you,y,,,,
3.52131554011e+17,the best way to avoid disappointment is to not expect anything from anyone <smile>,n,n,n,n,n
3.95221166397e+17,<heart>,y,,,,y
3.96009281109e+17,"your hair flows perfectly with the wind said the nice boy standing outside, if you didn't know i'm a supermodel and get paid for it thanks",n,Y,n,n,y
3.70069919448e+17,i'm fake lit tho lol my room is the spot at night lmao,n,,,,
4.60561567835e+17,s/o to the thrust at the end,y,,,,
3.51557377482e+17,<lolface> <lolface> 🔫 🔫,n,,,,
3.51555196595e+17,in the car bumping,n,,,,
4.53249036788e+17,thx you're hotter ilysm <heart>,y,Y,y,y,y
4.40621600262e+17,thank you so much ❤️❤️❤️❤️. <repeat> this is only the beginning for my growth. <repeat> i have a long way to go,y,y,y,y,y
3.52037039984e+17,"ipanema beach at night, rio de janeiro, brazil http<neutralface>/t.co/c<number>kubny<number>g i need to go here",y,,,,
3.51561897004e+17,fuck fuck fuck fuck so nervous right now 😳 😓 i haven't eat today because of it. <hashtag> nervous,n,,,,
3.68799381921e+17,you don't know that,n,,,,
4.4603868768e+17,keep it real or keep movin,n,,,,n
4.04800023747e+17,amen rihanna's mom! lol preach,y,,,,
3.98580227972e+17,received my new canister today! thank you!,y,,,,y
4.66782477609e+17,"treat your girl with respect, make sure you're always there for her, be the reason why she smiles. do that and she will be yours forever.",y,,,,n
4.35508813425e+17,i'm speechless! absolutely amazing! <repeat> i have so much respect for very proud!,y,Y,y,y,y
3.67121044328e+17,was,n,,,,
3.59372649648e+17,s/o to the darkskins that put on lotion on so they dont look ashy af,y,M,y,y,n
3.51557456918e+17,being with someone who's almost as stubborn as you are &lt&lt&lt&lt&lt&lt&lt&lt,n,,,,
3.67061752725e+17,lol thanks :),y,,,,
4.40450373472e+17,https<neutralface>/t.co/udzxfyfmxs s/o to my boy sin watch his highlight tape lol this thing wavy ! <repeat>,y,,,,m
3.61179209433e+17,s/o to daijah &amp aaron for freein me,y,Y,y,y,y
4.08248870251e+17,thanks man no doubt,y,,,,
3.64965075951e+17,shoutout to for the follow. <repeat>,y,,,,n
3.51562191575e+17,most of you hoes having body parties and everybody invited! lmao <elong>,y,,,,
3.63511747288e+17,thank you girl 💕 💋,y,,,,y
3.51561722052e+17,benny is literally like a foot long but he thinks he can take up my whole bed. <repeat>,n,,,,
3.5156396113e+17,this summer has definitely been meeting my expectations,y,,,,
3.51559410348e+17,finally finished kelly oxfords book. so fucking funny.,y,,,,
3.83277313477e+17,everyone in nfa is old enough to know how to wash. there is no reason why ya coming to school smelling like wtf! <repeat>,n,,,,
3.51555411251e+17,had so much fun tonight :),y,,,,
4.60614879402e+17,thank you mama p :),y,Y,y,y,y
3.92023745798e+17,solid egg white flatbread to start my day thanks to 👌 lmao <elong> anything for you <hashtag> employeeofthemonth,y,,,,
4.07643152095e+17,find elegance on every detail <hashtag> secretscapri http<neutralface>/t.co/dltpc<number>ikj<number> &lt-- one has to see this in person. very cool.,y,,,,
4.53346997022e+17,preach 🙏 <smile> <smile> <smile> 🙏,y,,,,m
4.50634083241e+17,no we are <hashtag> blessed because we got the yesterday. <repeat> and there was not a panic,n,Y,n,y,y
3.51553458459e+17,you really gotta be prepared for pretty much anything now a days.,n,,,,
4.63099855629e+17,just so much love right now for my perfect senior buddy and my wonderful and crazy big i love you both so much❤️,y,y,y,y,y
4.54933108141e+17,my sister never will,n,,,,
3.51555708372e+17,"<number> days and i'm out this bitch , fuck rochester , off to buff state i go !",n,,,,
4.55880479876e+17,the what chant lives on lol,n,,,,
3.51562854702e+17,hey babes!,y,,,,
3.51560194415e+17,it's your turn now and you don't take it oh well im tired of being caught up over this.,n,,,,
3.52159142238e+17,s/o to that boy mashwanii finally making a twitter,y,,,,m
3.51558590127e+17,don't you live on the east coast? yes,n,,,,
4.82262418841e+17,you are very welcome. thank you for having us out.,y,,,,
3.51553658515e+17,sexual piece of dark chocolate,n,,,,
3.51564503743e+17,you got it maybe ill be that cool <number> day 👐,n,,,,
3.75287847639e+17,s/o to good luck at your new school tomorrow ! <repeat> 🎉 <smile>,y,,,,
3.51563850162e+17,"there's something wrong with my bff, not cool",n,,,,
3.51555749468e+17,i wish i could. <repeat> <neutralface>,n,,,,
4.64195335729e+17,best one i 've had so far. props <heart> <heart> <heart> <heart> <heart> <heart> <heart> <heart> <heart>,y,,,,
3.51560629205e+17,fuck it. bout to make me some late night chicken flavored ramen,n,,,,
4.41289490775e+17,i don't like my friends <neutralface>---- we love you bro i know y'all niggas do. talking bout my og friends,y,,,,
4.03e+17,"anger, when you lose control you risk losing things like the respect of others and a constructive solution <hashtag> jgf",n,,,,
3.51564127799e+17,and i seriously hope we never lose touch with eachother,y,,,,
4.16088544789e+17,"some people are so desperate, like have some self respect. you look pathetic <lolface> <lolface> <lolface>",n,,,,n
4.46778124778e+17,preach women's pockets are too small for even my id card,n,,,n,n
3.51554297743e+17,haha i swear to god!,n,,,,
3.85589793961e+17,a congratulations to for reaching <number> episodes on <hashtag> days. <number> years - would be a nice tweet! <repeat> <hashtag> respect,y,,,,
3.51551367041e+17,congrats dude,y,,,,
4.80840578234e+17,s/o to for the follow <smile>,y,,,,m
4.38657636193e+17,happy b-day s/o to two of my good buddies &amp <hashtag> oj <number> more yr &amp i'll be tearing up the bar with u guys <hashtag> ftb http<neutralface>/t.co/imu<number>wo<number>xfs,y,Y,y,y,y
3.51559296242e+17,where at?,n,,,,
4.78563059222e+17,we're blessed everyday.,y,,,,
3.51934831829e+17,i feel so bad for dean here. ,n,Y,n,n,n
3.51557065166e+17,today i had to knock a nigga out ! ! fuckd around wid a nigga that aint never been a slouch !,n,,,,
4.06396235051e+17,"thanks love, have a blessed day.",y,Y,y,y,y
4.00353008598e+17,shoutout to for the follow. <repeat>,y,,,,
3.9644990313e+17,s/o to for today <smile>,y,,,,m
4.00107680981e+17,i get so overwhelmed every time i go into forever <number>i now do thanks to,m,N,m,m,y
4.45966801701e+17,you have to torch it . <repeat>all the butane ? but i agree it is the shit haha,n,Y,n,n,n
4.03858119476e+17,aww well thanks.,y,,,,y
4.79118558011e+17,"it was type trees keep it real but mad new ppl coming so hopefully it shake, new bitches 👌",n,,,,
3.97537597646e+17,yo shout out to my <number> follower's i see yall much love.,y,,,,
3.52074537812e+17,"i 💙 henrietta customers. know me so well, this lady goes ""zach you are so damn fine, always dripping in diamonds"" lol 💙 <hashtag> swaggedout",y,,,,
3.5156207168e+17,forever struggling to open gatorade bottles.,n,,,,
4.49058055247e+17,yezzy is the man but he's hated because simple minded people can't grasp the knowledge he has obtained and shares with the world.,y,,,,
4.65388345461e+17,thank you!,y,,,,y
3.88310611534e+17,shoutout to the niggahs that still fuck with my bullshittin ass you welcome,y,Y,m,n,n
3.51870878311e+17,lml throw a banger,n,Y,n,n,n
3.51551569705e+17,i hate everyonenot me,n,,,,
3.51558696503e+17,- sike ii dont people taggn me lmaoo ii so childish .,n,,,,
4.67020630308e+17,wow we can be og together✔️ <smile>,y,,,,y
4.61695783898e+17,had such an amazing birthday. so blessed to have such wonderful people in my life 💞 love you all,y,Y,y,y,y
3.51555985292e+17,post novel depression,n,,,,
3.51564012024e+17,no one even cares.,n,,,,
4.41716811999e+17,bourbon burger from center street smoke house is the bomb! <repeat> dinner with is always a blast. <repeat> ),y,,,,y
4.29771212727e+17,"can we just take a moment to salute french montana for having a pet monkey named julius salute, respect it 👌",y,,,,
3.51560197145e+17,wym ?,n,,,,
4.30424263767e+17,"i respect his game because if you act, carry yourself like the best, speak like the best you will be the best! <hashtag> simpleasthat",y,Y,y,y,y
3.51553005596e+17,idk why . <repeat> but i want you,y,,,,
4.02181008542e+17,ain't gonna be no peaceful conclusion to this. i only respect violence. what up wit the session homey.,n,N,n,n,n
3.55177456162e+17,so have fun constantly depending on people to make you feel. people that don't give a fuck about you preach sister.,n,,,,m
4.01006253776e+17,"sick of girls thinking their models, news flash you're not get off my news feed preach girl <elong> rt",n,,,,m
4.25374318852e+17,preach rashel <elong> 💁,y,,,,
4.62765654862e+17,my grandpa is the man yes <elong> pop,y,,,,
4.10874566543e+17,contact myself or time is winding down so lets beat the cold for the kids! http<neutralface>/t.co/<number>blnevda<number>c <hashtag> retweet for a s/o,n,,,,
4.43794778724e+17,congratulations to for joining <hashtag> aap ! <repeat> :) http<neutralface>/t.co/ydfujovt<number>w wow this is d respect they have,y,Y,y,y,y
4.27234531981e+17,hahaha spud go get me a drink and bring it to my room thanks,n,N,n,n,n
4.13071477236e+17,thank lee lee <heart>,y,,,,
3.51563412717e+17,sunday funday <smile>,y,,,,
3.52085417145e+17,i wanna wake up to sunshine!,n,N,n,n,n
4.34564383147e+17,aww thanks so much love,y,,,,
4.55395707798e+17,third day in a row i 've been working on this dinosaur lit pack. <repeat>someone find my sanity <hashtag> help,n,,,,
4.28628818955e+17,having sweet hair http<neutralface>/t.co/muzif<number>m<number>m<number>✊✊✊ 💂 💂 💂 respect,y,m,y,y,y
3.5681314332e+17,dang lost hella respect for you since you ain't a stoner,n,,,,
3.7506588143e+17,? for you. can u give me the name of the dr book you found to help w/ a diet for chronic fatigue? thanks,n,,,,
3.5155637881e+17,i'm gunna say what i need to say,n,,,,
3.51553823313e+17,"good night man, i love you",y,,,,
3.61857222571e+17,▓【❤】▓ g♡♥d★m♡rning ▓ ﹟beautiful <hashtag> amazing <hashtag> blessed ▓ 【❤】「❣」『✌』▓,y,,,,
3.80025672553e+17,"burn, big sean has to better verse <hashtag> factsonly",n,,,,n
3.51897093747e+17,okay little princess 👑,y,,,,
4.65148332534e+17,shoutout to for being the best friend ever <elong> 😛 <heart> 💋 <smile> 💁,y,,,,
3.51589114854e+17,s/o to the fact tht this bitch is lyingg,n,,,,
3.51553914728e+17,your boyfriend. <repeat> winfield grill http<neutralface>/t.co/e<number>r<number>zb<number>m<number>e hahaha loser <lolface>,n,,,,
3.58381301998e+17,just when i thought i couldn't respect you more.,y,Y,y,y,n
3.51557269823e+17,<lolface> <lolface> <lolface> nooooooooooooooooooooooooooooe <elong> lol!,n,,,,
3.65320851782e+17,"respect &amp trust are the two most important things to have in a relationship, that's why my relationship works so well 💕 <hashtag> myopinion",y,,,,y
4.54094138758e+17,"i kept going with my questioning assuming he wouldn't respond but first tweet and he responded, is the man. wish you'd be at <hashtag> mlusa",y,,,,y
3.51558187226e+17,only reason i watch guy code is because of u. <repeat> and the sad thing is. <repeat> i only watch girl code because of u! <hashtag> histerical,y,,,,
4.07633124194e+17,"tired of y'all fake ass bitches , keep it real or keep it movin <smile>",n,,,n,y
3.51964941651e+17,<number> flood warning issued july <number> at <number>am edt until july <number> at <number>am edt by nws binghamton http<neutralface>/t.co/kaq<number>tjmosm,n,,,,
3.51553148827e+17,<hashtag> imweakfor those cannon balls,n,,,,
3.51558187902e+17,sometimes you realize too late that you have something worth a lot <hashtag> true,n,,,,
3.51564315553e+17,"you just absolutely made tonight worth it for me. you're chill as fuck, though. thank you so much, you're beautiful.",y,,,,
3.51566534026e+17,its scary how accurate my zodiac and horoscope always are,y,,,,
4.13145023807e+17,and for that we thank you,y,,,,
4.1636495459e+17,i was there <number> days a week from <number><number> or <number><number> the whole summer then they use to want me to do outside cashier it use to be hot,n,Y,n,n,n
3.51900933099e+17,putting in my cold air intake tomorrow!,n,,,,n
3.68124363897e+17,you are blessed 🙏,y,,,,
3.7968264408e+17,my aunts cupcakes. cake. and long island bagels <hashtag> blessed <hashtag> <number>thbirthday http<neutralface>/t.co/<number>yfvorgk<number>j,y,,,,y
4.77515571077e+17,s/o to crew that has music and books out! we work hard!,y,,,,
4.48586325878e+17,"just so everyone knows, does not respect the rules of shotgun when getting into a car <hashtag> worsttypeofperson <hashtag> whodoesthat?",n,,,,
4.08079594651e+17,much respect,y,,,,y
4.30678235598e+17,oz is the man 👍,y,,,,m
4.4576350637e+17,shoutout to for the follow.,y,,,,
3.51551413459e+17,been listening to the same song for like <number> minutes,y,,,,
3.51553862832e+17,😫 😫 😫 😫 😫 😫,n,,,,
4.3633033665e+17,". <repeat>but for real though, they got a tough squad &amp always give cuse a problem, so i respect that.",y,,,,y
3.78160040652e+17,"waazzzaaapp mi ta miss bosoo homies <elong><sadface><sadface>, mi klas di anja pasa ohm. <repeat> s/o to <hashtag> onelove",n,,,,
3.51550834779e+17,the only people you ever let in always hurt you the most,n,,,,
3.51557349188e+17,so hungry rn.,n,,,,
4.62990298819e+17,preach pierre! <repeat> jesus- doing my shout! <repeat>,m,,,,
3.51561691463e+17,the bitch is baaaaaack,m,,,,
3.72559347102e+17,"can't believe it says ""follows you"" after name. <repeat> so blessed 💗",y,,,,y
3.51554032198e+17,monroe tomorrow,n,,,,
3.88630102731e+17,preach,y,,,,
3.51560920226e+17,yeah exactly that's why our phones suck,n,,,,
4.26452214073e+17,s/o to my new follower,y,,,,
3.51552039312e+17,"ok good, hope he's ok! speedy recovery!",y,,,,
4.69313594808e+17,"finally using the words ""gay and lesbian"" again. <hashtag> respect",y,Y,y,y,y
3.51555278951e+17,don't give me mix signals,n,,,,
4.62955370689e+17,mrs. mullett is the man ❤️❤️,y,,,,
3.51721081956e+17,"if somebody in my family let me stay with them, im going to wilson, just like the rest of the asses",n,,,,
3.51561757133e+17,pinky promise?,n,,,,
3.59908018869e+17,thanks taylor 💕,y,y,y,y,y
3.79465953492e+17,"http<neutralface>/t.co/rmupquofyf <number> listens on the new ep's tracks, lets show this song a little more love? <hashtag> music <hashtag> dreamersband thank you!",y,Y,y,y,y
4.35434545317e+17,we're not friends. we're strangers with memories.,n,,,,
4.38797874051e+17,"shoutout to my best friend for calling me and being there for me, means a lot 💜 🙈",y,,,,y
3.51561246585e+17,i think they are waiting for you to fill it with koi.,n,,,,
3.51558971691e+17,bored hungry annoyed irritated me,n,,,,
3.51552772929e+17,free my nigga russo!,n,,,,
3.78339108987e+17,i will <lolface> thank you tho much appreciated. <repeat>maybe next time you can do a play by play,y,,,,
3.51553184617e+17,"when i watch old disney movies, i will sing along to all of it.",y,,,,
3.51553132943e+17,in a snuggly mood.,n,,,,
4.33449539174e+17,why does someone think its okay to treat someone that way? respect them and they will respect you abby!,n,,,,n
3.51563224191e+17,"awe, love you, too!",y,,,,
3.52143664971e+17,s/o to go and follow her,y,,,,
3.77239519601e+17,today was picture day so i'm painted. and i get that i look older all the time. and thnx! :),m,,,,
3.66801934491e+17,s/o to my new cute follower 💙 💛,y,,,,y
3.96327674195e+17,no one likes you and your a compulsive liar preach,y,,,,
3.51557100222e+17,i didn't do a naked lap bc good jusgement,n,,,,
3.51564435749e+17,أنشهد 😚 💋,y,,,,
3.51561698614e+17,thanks guys! <repeat> <smile>,y,,,,
3.89771405971e+17,it's called fake fans !,n,,,,
4.81448389159e+17,she’s the real mvp <smile> http<neutralface>/t.co/co<number>hwuqehx yes 👏,y,Y,y,y,y
3.97190931743e+17,thanks rissy ruby shoes! <repeat> hahahaha <lolface> <lolface> remember when i called you that? <repeat> haha,y,,,,
3.60406587766e+17,thanks love! <repeat> <smile> <heart> you're welcome <heart>,y,,,,
3.58361400965e+17,i love this place! — drinking a kentucky breakfast stout (kbs) (<number>) by at — http<neutralface>/t.co/jejnltthnq <hashtag> photo,y,Y,y,y,y
3.520969537e+17,<number> minutes,n,,,,
3.5155865274e+17,bruh i can't wait for friday,n,,,,
3.5155897045e+17,"this is a gang. ladies' bang. baby, bang. tell me what you need.",m,,,,
3.51562370256e+17,son i need a cut,n,,,,
3.60268413287e+17,keep it real that panic shit they used to have = rip,n,,,,
3.92857400648e+17,we open this thursday at lucky brand and so many ppl have been stopping by b<number> opening <hashtag> blessed <hashtag> luckybrand <hashtag> lovemyjob <hashtag> fashion <hashtag> lovemystaff,y,Y,y,y,y
4.66093287435e+17,i got blessed with the most amazing friends 💞,y,Y,y,y,y
3.5822413527e+17,rajj is the man <smile> nah not me im real regular 👌,y,,,,m
4.48838780339e+17,shoutout to that's my son right there <hashtag> squad,y,Y,y,y,n
4.77224116962e+17,dudes an og,y,,,m,m
3.76726630817e+17,kendrick lamar concert out here today lit,y,Y,y,y,n
3.51879551859e+17,<number> flash flood watch issued july <number> at <number>pm edt until july <number> at <number>pm edt by nws binghamton http<neutralface>/t.co/n<number>przsycbc,n,,,,
3.74031606476e+17,i'd like to thank god for alcohol 🍺 🍻,y,,,,
3.51555048343e+17,texting a few,n,,,,
3.51551038358e+17,come on. <repeat>,n,,,,
4.06945730025e+17,preach tho <smile>,y,,,,
4.58445314061e+17,i respect kd but i can't pick niggas over my team,y,,,,n
3.51558486427e+17,wow i just realized i'm ross from friends <neutralface>,y,,,,
3.51560049908e+17,holy fuck it's finally july.,m,,,,
4.46101165655e+17,thanks my man,y,,,,
4.40234393127e+17,so much love,y,y,y,y,y
4.323976536e+17,much love &lt<number> clinton street pub http<neutralface>/t.co/akbcsipngo,y,,,,
4.72982647212e+17,everyone think they they the shit now a days to keep it real <smile> <smile>,n,,,,
3.51554935445e+17,shits about to hit the fan w bono and paige 👊 👊,n,,,,
3.51564633054e+17,serious <hashtag> stonerprobz food is pretty much my life!,y,,,,
3.51561684479e+17,my voice &lt&lt&lt&lt&lt&lt,m,,,,
3.92333298674e+17,people have no respect so i'm quiet end of story,n,,,,
3.51561811537e+17,welcome) dm me back,n,,,,
4.55527894334e+17,this anna cat is better than jetes <hashtag> amirite jeter ain't been the best ss on the yanks since <number> <hashtag> preach mm,y,,,,
4.61640360092e+17,its national best friend day? <repeat> well thank you and to you too chica - you're the bestest <smile>️ <hashtag> nationalbestfriendday,y,,,,
3.9570410477e+17,but i respect the honesty,y,,,,
4.69912978893e+17,<hashtag> shoutout for the follow back! much love my city to yours. be on the look out it's coming <hashtag> syriacuse,m,,,,y
3.51555823967e+17,- <number> more day yall ! <repeat>,n,,,,
4.04644597274e+17,"it's not that you're anti-social, you just refuse to share your energy with people who don't deserve it. preach",y,,,,
4.37788731408e+17,"in honor of ra appreciation week, shoutout to <heart> we love you! http<neutralface>/t.co/pgzfuwgrlf",y,Y,y,y,y
3.51552610799e+17,it takes <number> seconds to type a text message that will make her smile for hours,y,,,,
3.51559962042e+17,i need some chicken <hashtag> starving,n,,,,
4.46453365557e+17,aww thanks girly! <repeat>,y,,,,
3.51555255198e+17,sleeping in til <number>pm and staying up til <number> am is becoming a bad habit,n,,,,
4.35528938745e+17,there's a difference between me flirting with you and me actually wanting youu preach it,n,n,n,n,n
3.51928029083e+17,i'm slowly losing all respect for you.,n,,,,n
4.66368680445e+17,yeah sometime during the summer! <repeat> niiice,n,Y,n,n,n
4.53256926995e+17,thank you appreciate it!,y,,,,y
